id,category,url,name,description,price,dimensions,materials
590723CZ,bracelets,https://us.pandora.net/en/bracelets/charm-bracelets/pandora-moments-sparkling-pave-clasp-snake-chain-bracelet/590723CZ.html,Pandora Moments Sparkling Pavé Clasp Snake Chain Bracelet,"The classic Pandora charm bracelet is given a glamorous upgrade with this sparkling pavé version. Crafted from sterling silver, this sleek snake chain bracelet features a barrel clasp set with sparkling cubic zirconia st",$87.50,"9.1mm deep, 9.7mm high, 3mm wide","['Cubic zirconia', 'Sterling silver']"
599190C01,bracelets,https://us.pandora.net/en/bracelets/charm-bracelets/disney-cinderella-pumpkin-coach-clasp-pandora-moments-bracelet/599190C01.html,Disney Cinderella Pumpkin Coach Clasp Pandora Moments Bracelet,"Make a wish with the Disney Cinderella Pumpkin Coach Clasp Pandora Moments Bracelet. Hand-finished in sterling silver, celebrate the 70th anniversary of Disney’s Cinderella with this bracelet. This piece features a pumpk",$140.00,"10.5mm deep, 12.7mm high, 10.6mm wide","['Cubic zirconia', 'Sterling silver']"
563090C00,bracelets,https://us.pandora.net/en/bracelets/sliding-bracelets/studded-chain-slider-bracelet/563090C00.html,Studded Chain Slider Bracelet,"Our Studded Chain Slider Bracelet is the ultimate versatile carrier, adjustable to any length thanks to its slider clasp. Crafted in 14k gold plating, one size fits all. The bracelet has a flexible core for easy movement",$200.00,"4.7mm deep, 5.2mm high, 6mm wide",['14k gold plating']
590792C00,bracelets,https://us.pandora.net/en/bracelets/charm-bracelets/pandora-moments-infinity-knot-snake-chain-bracelet/590792C00.html,Pandora Moments Infinity Knot Snake Chain Bracelet,"Inspired by the bond between a mother and child, the Pandora Moments Infinity Knot Snake Chain Bracelet features an asymmetrical infinity knot that serves as the clasp. Two raised threads divide the bracelet into three s",$88.00,"2.59mm deep, 11.01mm high, 22.59mm wide",['Sterling silver']
593211C00,bracelets,https://us.pandora.net/en/bracelets/chain-bracelets/pandora-moments-rose-in-bloom-clasp-snake-chain-bracelet/593211C00.html,Pandora Moments Rose in Bloom Clasp Snake Chain Bracelet,"Capture the feeling of romance with our Pandora Moments Rose in Bloom Clasp Snake Chain Bracelet. Crafted in sterling silver, the bracelet is more than a jewelry style, it's an expression of love. The intricately designe",$88.00,"8mm deep, 8.5mm high, 8.6mm wide",['Sterling silver']
599544C01-D,bracelets,https://us.pandora.net/en/bracelets/charm-bracelets/pandora-moments-double-wrap-barrel-clasp-snake-chain-bracelet%2Fnecklace/599544C01-D.html,Pandora Moments Double Wrap Barrel Clasp Snake Chain Bracelet/Necklace,Double the style on your wrist with the Pandora Moments Double Wrap Barrel Clasp Snake Chain Bracelet/Necklace. This sterling silver double wrap bracelet features a snake chain pattern and a barrel clasp embellished with,$56.99,"7.6mm deep, 7.6mm high, 10mm wide",
592790C01,bracelets,https://us.pandora.net/en/bracelets/charm-bracelets/final-sale---pandora-moments-round-clasp-blue-braided-leather-bracelet/592790C01.html,FINAL SALE - Pandora Moments Round Clasp Blue Braided Leather Bracelet,Channel the depths of the ocean and the calm of a midnight sky. The Pandora Moments Round Clasp Blue Braided Leather Bracelet is crafted from deep blue braided leather and finished with a round sterling silver clasp and,$48.99,"10mm deep, 10.2mm high, 9.6mm wide","['Sterling silver', 'Geniune leather']"
552033C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-infinite-14k-white-gold-lab-grown-diamond-double-chain-bracelet/552033C01.html,FINAL SALE - Pandora Infinite 14k White Gold Lab-grown Diamond Double Chain Bracelet,"A radiant 0.50 carat lab-grown diamond floats within our unique infinity motif, crafted in 14k white gold, to create an elegant lab-grown diamond centerpiece to layer into your everyday looks. The motif is suspended in p",$349.99,"3.5mm deep, 7mm high, 11mm wide","['Lab-grown diamond', '14k white gold']"
582740C01,bracelets,https://us.pandora.net/en/bracelets/non-charm-bracelets/final-sale---pandora-signature-two-tone-i-d-pave-bangle/582740C01.html,FINAL SALE - Pandora Signature Two-tone I-D Pavé Bangle,Make minimal stacking your mantra with the Pandora Signature Two-tone I-D Pavé Bangle. The minimalist bracelet is crafted from two metal finishes; sterling silver and a 14k rose gold-plated unique metal blend. The band's,$91.99,"3.4mm deep, 3.5mm high","['Cubic zirconia', 'Sterling silver', '14k rose gold plating']"
552183C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-infinite-14k-gold-lab-grown-diamond-double-chain-bracelet/552183C01.html,FINAL SALE - Pandora Infinite 14k Gold Lab-grown Diamond Double Chain Bracelet,"A radiant 0.50 carat lab-grown diamond floats within our unique infinity motif, crafted in 14k gold, to create an elegant lab-grown diamond centerpiece to layer into your everyday looks. The motif is suspended in place o",$440.99,"3.5mm deep, 7mm high, 11mm wide","['Lab-grown diamond', '14k gold']"
592195C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-infinite-sterling-silver-lab-grown-diamond-chain-bracelet/592195C01.html,FINAL SALE - Pandora Infinite Sterling Silver Lab-grown Diamond Chain Bracelet,"A new take on modern elegance in sterling silver, our lab-grown diamond chain bracelet showcases a 0.25 carat lab-grown diamond, hand-set within a modern infinity motif that symbolizes infinite joy, optimism and strength",$160.99,"2.7mm deep, 5.7mm high, 9mm wide","['Lab-grown diamond', 'Sterling silver']"
553094C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-talisman-14k-gold-lab-grown-diamond-heart-chain-bracelet/553094C01.html,FINAL SALE - Pandora Talisman 14k Gold Lab-grown Diamond Heart Chain Bracelet,"Feel the love with the Pandora Talisman 14k Gold Lab-grown Diamond Heart Chain Bracelet. This 14k gold bracelet features a fixed pendant in the center, with a unique setting that creates a heart motif embracing a 0.25 ca",$384.99,"2.8mm deep, 5.4mm high, 5.4mm wide","['Lab-grown diamond', '14k gold']"
552849C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-nova-14k-gold-lab-grown-diamond-open-bangle/552849C01.html,FINAL SALE - Pandora Nova 14k Gold Lab-grown Diamond Open Bangle,"Shine in the Pandora Nova 14k Gold Lab-grown Diamond Open Bangle. This open bangle is formed from a flexible tube of 14k gold with a 0.25 carat lab-grown diamond at one end, creating an elegant yet dynamic design. The ro",$440.99,"3.2mm deep, 6.4mm high, 5mm wide","['Lab-grown diamond', '14k gold']"
592401C01,bracelets,https://us.pandora.net/en/bracelets/non-charm-bracelets/final-sale---sparkling-drops-tennis-bracelet/592401C01.html,FINAL SALE - Sparkling Drops Tennis Bracelet,"Make your holiday season sparkle. This sterling silver Sparkling Drops Tennis Bracelet is made up of a row of sparkling round brilliant cut cubic zirconia, decorated with dangling stones along the chain to make a stateme",$69.99,"2.7mm deep, 6.4mm high, 3.9mm wide","['Cubic zirconia', 'Sterling silver']"
593220C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-nova-sterling-silver-lab-grown-diamond-open-bangle/593220C01.html,FINAL SALE - Pandora Nova Sterling Silver Lab-grown Diamond Open Bangle,"Shine in the Pandora Nova Sterling Silver Lab-grown Diamond Open Bangle. This open bangle is formed from a flexible tube of sterling silver with a 0.25 carat lab-grown diamond at one end, creating an elegant yet dynamic",$174.99,"3.3mm deep, 4.2mm high, 5.2mm wide","['Lab-grown diamond', 'Sterling silver']"
592777C01,bracelets,https://us.pandora.net/en/bracelets/non-charm-bracelets/pandora-signature-pave-bold-chain-bracelet/592777C01.html,Pandora Signature Pavé Bold Chain Bracelet,"Elevate your signature style with the Pandora Signature Pavé Bold Chain Bracelet. Crafted in sterling silver, the bracelet features a single moveable circular shape in the middle, set with sparkle and microbeads for an e",$95.00,"1.1mm deep, 7.8mm high, 7.8mm wide","['Cubic zirconia', 'Sterling silver']"
592313C01,bracelets,https://us.pandora.net/en/bracelets/bangles/pandora-signature-i-d-pave-bangle/592313C01.html,Pandora Signature I-D Pavé Bangle,"Elevate your outfit with the Pandora Signature I-D Pavé Bangle. Crafted in sterling silver, this much-loved design features an architectural square-and-round profile with a channel of pavé for subtle sparkle. Stack with",$94.50,"3mm deep, 3.1mm high","['Cubic zirconia', 'Sterling silver']"
582309C00,bracelets,https://us.pandora.net/en/bracelets/chain-bracelets/pandora-moments-two-tone-logo-t-bar-snake-chain-bracelet/582309C00.html,Pandora Moments Two-tone Logo T-Bar Snake Chain Bracelet,"Make a statement with this bold and graphic piece. Inspired by our iconic pendant design, the Pandora Moments Two-tone Logo T-Bar Snake Chain Bracelet features a duo of 14k rose-gold plated circles forming a closure that",$80.50,"4.1mm deep, 12.9mm high, 18.6mm wide","['Sterling silver', '14k rose gold plating']"
552850C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-nova-14k-white-gold-lab-grown-diamond-open-bangle/552850C01.html,FINAL SALE - Pandora Nova 14k White Gold Lab-grown Diamond Open Bangle,"Shine in the Pandora Nova 14k White Gold Lab-grown Diamond Open Bangle. This open bangle is formed from a flexible tube of 14k white gold with a 0.25 carat lab-grown diamond at one end, creating an elegant yet dynamic de",$349.99,"3.2mm deep, 6.4mm high, 5mm wide","['Lab-grown diamond', '14k white gold']"
592194C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-infinite-sterling-silver-lab-grown-diamond-chain-bracelet/592194C01.html,FINAL SALE - Pandora Infinite Sterling Silver Lab-grown Diamond Chain Bracelet,"A new take on modern elegance in sterling silver, our lab-grown diamond chain bracelet showcases a 0.15 carat lab-grown diamond, hand-set within a modern infinity motif that symbolizes infinite joy, optimism and strength",$104.99,"2.4mm deep, 5mm high, 7.7mm wide","['Lab-grown diamond', 'Sterling silver']"
599377C02,bracelets,https://us.pandora.net/en/bracelets/sliding-bracelets/final-sale---pink-clear-sparkle-slider-bracelet/599377C02.html,FINAL SALE - Pink & Clear Sparkle Slider Bracelet,"Add a sophisticated pink note to your look with this sparkling sterling silver slider bracelet. Hand-finished with two tones of shimmering details, this tennis bracelet features clear cubic zirconia and pink synthetic sa",$48.99,"2mm deep, 3mm high","['Cubic zirconia', 'Sterling silver']"
552848C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-era-bezel-14k-gold-triple-lab-grown-diamond-chain-bracelet/552848C01.html,FINAL SALE - Pandora Era Bezel 14k Gold Triple Lab-grown Diamond Chain Bracelet,"Meet your new essential lab-grown diamond bracelet. The Pandora Era Bezel 14k Gold Triple Lab-grown Diamond Chain Bracelet features a row of three 0.15 carat lab-grown diamonds, each in a bezel setting, with a total cara",$349.99,"3mm deep, 4.4mm high, 15mm wide","['Lab-grown diamond', '14k gold']"
593109C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/final-sale---pandora-era-bezel-sterling-silver-lab-grown-diamond-station-chain-bracelet/593109C01.html,FINAL SALE - Pandora Era Bezel Sterling Silver Lab-grown Diamond Station Chain Bracelet,"Meet your new essential lab-grown diamond bracelet. The Pandora Era Bezel Sterling Silver Lab-grown Diamond Station Chain Bracelet features three bezel-set 0.10 carat lab-grown diamonds, with a total carat weight of 0.30",$160.99,"4.1mm high, 4.1mm wide","['Lab-grown diamond', 'Sterling silver']"
553471C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/pandora-era-14k-gold-lab-grown-diamond-tennis-bracelet/553471C01.html,Pandora Era 14k Gold Lab-grown Diamond Tennis Bracelet,"Our Pandora Era 14k Gold Tennis Bracelet is the bracelet you'll never want to take off. Featuring round brilliant-cut lab-grown diamonds that wrap all the way around the wrist, this contemporary take on a classic tennis",,"2.4mm deep, 3mm high","['Lab-grown diamond', '14k gold']"
592631C01,bracelets,https://us.pandora.net/en/bracelets/non-charm-bracelets/sparkling-herbarium-cluster-chain-bracelet/592631C01.html,Sparkling Herbarium Cluster Chain Bracelet,"Take inspiration from the beautiful shapes of nature with the Sparkling Herbarium Cluster Chain Bracelet. Inspired by pressed flowers and leaves, this hand-finished sterling silver bracelet is set with cubic zirconia sto",$130.00,"2.8mm deep, 6.4mm high","['Cubic zirconia', 'Sterling silver']"
553489C01,bracelets,https://us.pandora.net/en/bracelets/lab-grown-diamond-bracelets/pandora-era-14k-white-gold-lab-grown-diamond-tennis-bracelet/553489C01.html,Pandora Era 14k White Gold Lab-grown Diamond Tennis Bracelet,"Our Pandora Era 14k White Gold Tennis Bracelet is the bracelet you'll never want to take off. Featuring round brilliant-cut lab-grown diamonds that wrap all the way around the wrist, this contemporary take on a classic t",,"2.4mm deep, 3mm high","['Lab-grown diamond', '14k white gold']"
